"id","date_bird","state1","state2","state3","state4","total","state1p","state2p","state3p","state4p"
"Marmalade","2023-02-19",0,42,10,2,54,0,0.777777777777778,0.185185185185185,0.037037037037037
"Nutmeg","2023-02-19",70,33,5,5,113,0.619469026548673,0.292035398230089,0.0442477876106195,0.0442477876106195
"Prem","2023-02-19",0,17,9,14,40,0,0.425,0.225,0.35
"Robin","2023-02-19",23,68,0,0,91,0.252747252747253,0.747252747252747,0,0
"Rove","2023-02-19",0,43,8,1,52,0,0.826923076923077,0.153846153846154,0.0192307692307692
"Sage","2023-02-19",0,64,13,5,82,0,0.780487804878049,0.158536585365854,0.0609756097560976
"Valentine","2023-02-19",0,33,19,0,52,0,0.634615384615385,0.365384615384615,0
"Aurora","2023-02-20",0,62,13,12,87,0,0.71264367816092,0.149425287356322,0.137931034482759
"Briar","2023-02-20",34,56,5,4,99,0.343434343434343,0.565656565656566,0.0505050505050505,0.0404040404040404
"Brook","2023-02-20",0,58,5,0,63,0,0.920634920634921,0.0793650793650794,0
"Clover","2023-02-20",0,52,4,0,56,0,0.928571428571429,0.0714285714285714,0
"Iona","2023-02-20",0,47,15,0,62,0,0.758064516129032,0.241935483870968,0
"Koda","2023-02-20",3,76,5,1,85,0.0352941176470588,0.894117647058824,0.0588235294117647,0.0117647058823529
"Marmalade","2023-02-20",0,41,13,0,54,0,0.759259259259259,0.240740740740741,0
"Nutmeg","2023-02-20",0,71,0,4,75,0,0.946666666666667,0,0.0533333333333333
"Prem","2023-02-20",0,79,32,0,111,0,0.711711711711712,0.288288288288288,0
"Robin","2023-02-20",0,67,6,0,73,0,0.917808219178082,0.0821917808219178,0
"Rove","2023-02-20",0,51,3,3,57,0,0.894736842105263,0.0526315789473684,0.0526315789473684
"Sage","2023-02-20",0,33,60,0,93,0,0.354838709677419,0.645161290322581,0
"Valentine","2023-02-20",10,40,2,2,54,0.185185185185185,0.740740740740741,0.037037037037037,0.037037037037037
"Aurora","2023-02-21",0,80,5,2,87,0,0.919540229885057,0.0574712643678161,0.0229885057471264
"Briar","2023-02-21",0,56,11,9,76,0,0.736842105263158,0.144736842105263,0.118421052631579
"Brook","2023-02-21",0,108,0,1,109,0,0.990825688073395,0,0.00917431192660551
"Clover","2023-02-21",15,71,0,0,86,0.174418604651163,0.825581395348837,0,0
"Iona","2023-02-21",0,61,16,0,77,0,0.792207792207792,0.207792207792208,0
"Koda","2023-02-21",0,28,33,1,62,0,0.451612903225806,0.532258064516129,0.0161290322580645
"Marmalade","2023-02-21",0,77,4,0,81,0,0.950617283950617,0.0493827160493827,0
"Nutmeg","2023-02-21",0,93,6,7,106,0,0.877358490566038,0.0566037735849057,0.0660377358490566
"Prem","2023-02-21",0,70,9,3,82,0,0.853658536585366,0.109756097560976,0.0365853658536585
"Robin","2023-02-21",0,97,2,3,102,0,0.950980392156863,0.0196078431372549,0.0294117647058824
"Rove","2023-02-21",0,84,19,0,103,0,0.815533980582524,0.184466019417476,0
"Sage","2023-02-21",0,60,12,13,85,0,0.705882352941177,0.141176470588235,0.152941176470588
"Valentine","2023-02-21",0,78,4,4,86,0,0.906976744186046,0.0465116279069767,0.0465116279069767
"Aurora","2023-02-22",16,39,11,6,72,0.222222222222222,0.541666666666667,0.152777777777778,0.0833333333333333
"Briar","2023-02-22",17,49,7,7,80,0.2125,0.6125,0.0875,0.0875
"Brook","2023-02-22",0,76,4,0,80,0,0.95,0.05,0
"Clover","2023-02-22",7,41,13,0,61,0.114754098360656,0.672131147540984,0.213114754098361,0
"Iona","2023-02-22",0,39,19,0,58,0,0.672413793103448,0.327586206896552,0
"Koda","2023-02-22",0,39,33,1,73,0,0.534246575342466,0.452054794520548,0.0136986301369863
"Marmalade","2023-02-22",0,72,0,1,73,0,0.986301369863014,0,0.0136986301369863
"Nutmeg","2023-02-22",37,58,3,5,103,0.359223300970874,0.563106796116505,0.029126213592233,0.0485436893203883
"Prem","2023-02-22",0,89,15,0,104,0,0.855769230769231,0.144230769230769,0
"Robin","2023-02-22",0,74,0,2,76,0,0.973684210526316,0,0.0263157894736842
"Rove","2023-02-22",0,20,24,6,50,0,0.4,0.48,0.12
"Sage","2023-02-22",0,57,17,13,87,0,0.655172413793103,0.195402298850575,0.149425287356322
"Valentine","2023-02-22",23,46,7,0,76,0.302631578947368,0.605263157894737,0.0921052631578947,0
"Aurora","2023-02-23",8,37,12,15,72,0.111111111111111,0.513888888888889,0.166666666666667,0.208333333333333
"Briar","2023-02-23",16,65,7,3,91,0.175824175824176,0.714285714285714,0.0769230769230769,0.032967032967033
"Brook","2023-02-23",0,34,2,1,37,0,0.918918918918919,0.0540540540540541,0.027027027027027
"Clover","2023-02-23",0,18,15,0,33,0,0.545454545454545,0.454545454545455,0
"Iona","2023-02-23",0,32,27,0,59,0,0.542372881355932,0.457627118644068,0
"Koda","2023-02-23",0,63,41,0,104,0,0.605769230769231,0.394230769230769,0
"Marmalade","2023-02-23",0,38,12,4,54,0,0.703703703703704,0.222222222222222,0.0740740740740741
"Nutmeg","2023-02-23",0,63,8,4,75,0,0.84,0.106666666666667,0.0533333333333333
"Prem","2023-02-23",0,61,18,3,82,0,0.74390243902439,0.219512195121951,0.0365853658536585
"Robin","2023-02-23",0,74,5,3,82,0,0.902439024390244,0.0609756097560976,0.0365853658536585
"Rove","2023-02-23",0,48,10,1,59,0,0.813559322033898,0.169491525423729,0.0169491525423729
"Sage","2023-02-23",0,61,36,5,102,0,0.598039215686274,0.352941176470588,0.0490196078431373
"Valentine","2023-02-23",0,53,7,2,62,0,0.854838709677419,0.112903225806452,0.032258064516129
"Aurora","2023-02-24",0,72,44,0,116,0,0.620689655172414,0.379310344827586,0
"Briar","2023-02-24",9,57,8,9,83,0.108433734939759,0.686746987951807,0.0963855421686747,0.108433734939759
"Brook","2023-02-24",0,39,6,0,45,0,0.866666666666667,0.133333333333333,0
"Clover","2023-02-24",0,32,7,7,46,0,0.695652173913043,0.152173913043478,0.152173913043478
"Iona","2023-02-24",0,34,16,3,53,0,0.641509433962264,0.30188679245283,0.0566037735849057
"Koda","2023-02-24",0,62,21,2,85,0,0.729411764705882,0.247058823529412,0.0235294117647059
"Marmalade","2023-02-24",0,10,31,11,52,0,0.192307692307692,0.596153846153846,0.211538461538462
"Nutmeg","2023-02-24",50,37,6,6,99,0.505050505050505,0.373737373737374,0.0606060606060606,0.0606060606060606
"Prem","2023-02-24",0,15,16,23,54,0,0.277777777777778,0.296296296296296,0.425925925925926
"Robin","2023-02-24",13,71,8,0,92,0.141304347826087,0.771739130434783,0.0869565217391304,0
"Rove","2023-02-24",0,42,13,5,60,0,0.7,0.216666666666667,0.0833333333333333
"Sage","2023-02-24",0,15,12,11,38,0,0.394736842105263,0.315789473684211,0.289473684210526
"Valentine","2023-02-24",0,35,9,4,48,0,0.729166666666667,0.1875,0.0833333333333333
"Aurora","2023-02-25",56,55,0,1,112,0.5,0.491071428571429,0,0.00892857142857143
"Briar","2023-02-25",0,35,0,18,53,0,0.660377358490566,0,0.339622641509434
"Brook","2023-02-25",0,29,9,3,41,0,0.707317073170732,0.219512195121951,0.0731707317073171
"Clover","2023-02-25",6,40,2,3,51,0.117647058823529,0.784313725490196,0.0392156862745098,0.0588235294117647
"Iona","2023-02-25",0,0,0,9,9,0,0,0,1
"Koda","2023-02-25",0,79,16,1,96,0,0.822916666666667,0.166666666666667,0.0104166666666667
"Marmalade","2023-02-25",0,1,8,3,12,0,0.0833333333333333,0.666666666666667,0.25
"Nutmeg","2023-02-25",2,96,0,1,99,0.0202020202020202,0.96969696969697,0,0.0101010101010101
"Prem","2023-02-25",0,35,9,1,45,0,0.777777777777778,0.2,0.0222222222222222
"Robin","2023-02-25",14,77,0,1,92,0.152173913043478,0.83695652173913,0,0.0108695652173913
"Rove","2023-02-25",0,34,11,6,51,0,0.666666666666667,0.215686274509804,0.117647058823529
"Sage","2023-02-25",0,5,2,3,10,0,0.5,0.2,0.3
"Valentine","2023-02-25",0,56,4,0,60,0,0.933333333333333,0.0666666666666667,0
"Aurora","2023-02-26",0,69,4,0,73,0,0.945205479452055,0.0547945205479452,0
"Briar","2023-02-26",14,73,5,5,97,0.144329896907216,0.752577319587629,0.0515463917525773,0.0515463917525773
"Brook","2023-02-26",0,75,0,5,80,0,0.9375,0,0.0625
"Clover","2023-02-26",0,7,41,1,49,0,0.142857142857143,0.836734693877551,0.0204081632653061
"Iona","2023-02-26",0,34,17,2,53,0,0.641509433962264,0.320754716981132,0.0377358490566038
"Koda","2023-02-26",0,82,26,0,108,0,0.759259259259259,0.240740740740741,0
"Marmalade","2023-02-26",0,18,18,10,46,0,0.391304347826087,0.391304347826087,0.217391304347826
"Nutmeg","2023-02-26",0,66,0,15,81,0,0.814814814814815,0,0.185185185185185
"Prem","2023-02-26",0,61,40,3,104,0,0.586538461538462,0.384615384615385,0.0288461538461538
"Robin","2023-02-26",0,78,7,0,85,0,0.917647058823529,0.0823529411764706,0
"Rove","2023-02-26",0,33,16,0,49,0,0.673469387755102,0.326530612244898,0
"Sage","2023-02-26",9,42,4,2,57,0.157894736842105,0.736842105263158,0.0701754385964912,0.0350877192982456
"Valentine","2023-02-26",0,70,11,0,81,0,0.864197530864197,0.135802469135802,0
"Aurora","2023-02-27",0,53,20,4,77,0,0.688311688311688,0.25974025974026,0.051948051948052
"Briar","2023-02-27",0,80,30,8,118,0,0.677966101694915,0.254237288135593,0.0677966101694915
"Brook","2023-02-27",4,45,0,2,51,0.0784313725490196,0.882352941176471,0,0.0392156862745098
"Clover","2023-02-27",0,44,16,0,60,0,0.733333333333333,0.266666666666667,0
"Iona","2023-02-27",0,47,3,5,55,0,0.854545454545454,0.0545454545454545,0.0909090909090909
"Koda","2023-02-27",26,83,10,1,120,0.216666666666667,0.691666666666667,0.0833333333333333,0.00833333333333333
"Marmalade","2023-02-27",0,42,5,0,47,0,0.893617021276596,0.106382978723404,0
"Nutmeg","2023-02-27",31,28,14,14,87,0.35632183908046,0.32183908045977,0.160919540229885,0.160919540229885
"Prem","2023-02-27",15,42,11,2,70,0.214285714285714,0.6,0.157142857142857,0.0285714285714286
"Robin","2023-02-27",0,65,8,2,75,0,0.866666666666667,0.106666666666667,0.0266666666666667
"Rove","2023-02-27",0,13,30,10,53,0,0.245283018867925,0.566037735849057,0.188679245283019
"Sage","2023-02-27",0,42,4,3,49,0,0.857142857142857,0.0816326530612245,0.0612244897959184
"Valentine","2023-02-27",0,68,2,0,70,0,0.971428571428571,0.0285714285714286,0
"Aurora","2023-02-28",0,56,6,3,65,0,0.861538461538462,0.0923076923076923,0.0461538461538462
"Briar","2023-02-28",7,73,5,9,94,0.074468085106383,0.776595744680851,0.0531914893617021,0.0957446808510638
"Brook","2023-02-28",0,30,11,2,43,0,0.697674418604651,0.255813953488372,0.0465116279069767
"Clover","2023-02-28",0,46,7,0,53,0,0.867924528301887,0.132075471698113,0
"Iona","2023-02-28",0,5,2,2,9,0,0.555555555555556,0.222222222222222,0.222222222222222
"Koda","2023-02-28",0,70,0,6,76,0,0.921052631578947,0,0.0789473684210526
"Marmalade","2023-02-28",0,31,0,2,33,0,0.939393939393939,0,0.0606060606060606
"Nutmeg","2023-02-28",0,52,13,12,77,0,0.675324675324675,0.168831168831169,0.155844155844156
"Prem","2023-02-28",0,15,32,0,47,0,0.319148936170213,0.680851063829787,0
"Robin","2023-02-28",0,87,19,1,107,0,0.813084112149533,0.177570093457944,0.00934579439252336
"Rove","2023-02-28",0,25,17,2,44,0,0.568181818181818,0.386363636363636,0.0454545454545455
"Sage","2023-02-28",0,32,9,0,41,0,0.780487804878049,0.219512195121951,0
"Valentine","2023-02-28",0,51,4,0,55,0,0.927272727272727,0.0727272727272727,0
"Aurora","2023-03-01",0,123,5,0,128,0,0.9609375,0.0390625,0
"Briar","2023-03-01",0,91,1,11,103,0,0.883495145631068,0.00970873786407767,0.106796116504854
"Brook","2023-03-01",21,75,0,1,97,0.216494845360825,0.77319587628866,0,0.0103092783505155
"Clover","2023-03-01",16,44,0,0,60,0.266666666666667,0.733333333333333,0,0
"Iona","2023-03-01",0,45,7,1,53,0,0.849056603773585,0.132075471698113,0.0188679245283019
"Koda","2023-03-01",0,83,14,0,97,0,0.855670103092783,0.144329896907216,0
"Marmalade","2023-03-01",21,58,2,1,82,0.25609756097561,0.707317073170732,0.024390243902439,0.0121951219512195
"Nutmeg","2023-03-01",11,94,2,3,110,0.1,0.854545454545454,0.0181818181818182,0.0272727272727273
"Prem","2023-03-01",0,99,18,0,117,0,0.846153846153846,0.153846153846154,0
"Robin","2023-03-01",47,74,0,3,124,0.379032258064516,0.596774193548387,0,0.0241935483870968
"Rove","2023-03-01",0,28,7,12,47,0,0.595744680851064,0.148936170212766,0.25531914893617
"Sage","2023-03-01",0,81,0,0,81,0,1,0,0
"Valentine","2023-03-01",0,82,10,2,94,0,0.872340425531915,0.106382978723404,0.0212765957446809
"Aurora","2023-03-02",0,80,17,2,99,0,0.808080808080808,0.171717171717172,0.0202020202020202
"Briar","2023-03-02",0,55,13,7,75,0,0.733333333333333,0.173333333333333,0.0933333333333333
"Brook","2023-03-02",0,75,0,3,78,0,0.961538461538462,0,0.0384615384615385
"Clover","2023-03-02",0,32,18,0,50,0,0.64,0.36,0
"Iona","2023-03-02",0,28,27,6,61,0,0.459016393442623,0.442622950819672,0.0983606557377049
"Koda","2023-03-02",0,59,12,3,74,0,0.797297297297297,0.162162162162162,0.0405405405405405
"Marmalade","2023-03-02",0,55,17,0,72,0,0.763888888888889,0.236111111111111,0
"Nutmeg","2023-03-02",0,71,16,6,93,0,0.763440860215054,0.172043010752688,0.0645161290322581
"Prem","2023-03-02",0,68,19,0,87,0,0.781609195402299,0.218390804597701,0
"Robin","2023-03-02",15,43,31,5,94,0.159574468085106,0.457446808510638,0.329787234042553,0.0531914893617021
"Rove","2023-03-02",0,21,13,8,42,0,0.5,0.30952380952381,0.19047619047619
"Sage","2023-03-02",0,28,17,6,51,0,0.549019607843137,0.333333333333333,0.117647058823529
"Valentine","2023-03-02",0,69,19,5,93,0,0.741935483870968,0.204301075268817,0.0537634408602151
"Aurora","2023-03-03",0,73,12,9,94,0,0.776595744680851,0.127659574468085,0.0957446808510638
"Briar","2023-03-03",0,55,11,3,69,0,0.797101449275362,0.159420289855072,0.0434782608695652
"Brook","2023-03-03",0,98,3,1,102,0,0.96078431372549,0.0294117647058824,0.00980392156862745
"Clover","2023-03-03",0,112,3,4,119,0,0.941176470588235,0.0252100840336134,0.0336134453781513
"Iona","2023-03-03",0,39,22,8,69,0,0.565217391304348,0.318840579710145,0.115942028985507
"Koda","2023-03-03",0,89,12,0,101,0,0.881188118811881,0.118811881188119,0
"Marmalade","2023-03-03",0,100,12,1,113,0,0.884955752212389,0.106194690265487,0.00884955752212389
"Nutmeg","2023-03-03",0,95,5,6,106,0,0.89622641509434,0.0471698113207547,0.0566037735849057
"Prem","2023-03-03",0,79,24,4,107,0,0.738317757009346,0.224299065420561,0.0373831775700935
"Robin","2023-03-03",32,141,0,10,183,0.174863387978142,0.770491803278688,0,0.0546448087431694
"Rove","2023-03-03",0,100,10,5,115,0,0.869565217391304,0.0869565217391304,0.0434782608695652
"Sage","2023-03-03",0,83,32,1,116,0,0.71551724137931,0.275862068965517,0.00862068965517241
"Valentine","2023-03-03",0,76,21,0,97,0,0.783505154639175,0.216494845360825,0
"Aurora","2023-03-04",0,61,40,1,102,0,0.598039215686274,0.392156862745098,0.00980392156862745
"Briar","2023-03-04",8,92,4,3,107,0.0747663551401869,0.85981308411215,0.0373831775700935,0.0280373831775701
"Brook","2023-03-04",10,59,16,0,85,0.117647058823529,0.694117647058824,0.188235294117647,0
"Clover","2023-03-04",0,38,15,5,58,0,0.655172413793103,0.258620689655172,0.0862068965517241
"Iona","2023-03-04",0,68,29,3,100,0,0.68,0.29,0.03
"Koda","2023-03-04",0,73,28,5,106,0,0.688679245283019,0.264150943396226,0.0471698113207547
"Marmalade","2023-03-04",24,37,22,0,83,0.289156626506024,0.44578313253012,0.265060240963855,0
"Nutmeg","2023-03-04",0,65,23,2,90,0,0.722222222222222,0.255555555555556,0.0222222222222222
"Prem","2023-03-04",12,59,17,7,95,0.126315789473684,0.621052631578947,0.178947368421053,0.0736842105263158
"Robin","2023-03-04",0,85,29,3,117,0,0.726495726495726,0.247863247863248,0.0256410256410256
"Rove","2023-03-04",0,36,53,2,91,0,0.395604395604396,0.582417582417582,0.021978021978022
"Sage","2023-03-04",0,62,28,7,97,0,0.639175257731959,0.288659793814433,0.0721649484536082
"Valentine","2023-03-04",0,28,45,12,85,0,0.329411764705882,0.529411764705882,0.141176470588235
"Aurora","2023-03-05",0,108,11,1,120,0,0.9,0.0916666666666667,0.00833333333333333
"Briar","2023-03-05",17,67,12,2,98,0.173469387755102,0.683673469387755,0.122448979591837,0.0204081632653061
"Brook","2023-03-05",0,57,2,0,59,0,0.966101694915254,0.0338983050847458,0
"Clover","2023-03-05",0,20,24,12,56,0,0.357142857142857,0.428571428571429,0.214285714285714
"Iona","2023-03-05",0,20,8,29,57,0,0.350877192982456,0.140350877192982,0.508771929824561
"Koda","2023-03-05",12,41,25,2,80,0.15,0.5125,0.3125,0.025
"Marmalade","2023-03-05",0,32,13,0,45,0,0.711111111111111,0.288888888888889,0
"Nutmeg","2023-03-05",19,34,16,6,75,0.253333333333333,0.453333333333333,0.213333333333333,0.08
"Prem","2023-03-05",0,64,35,9,108,0,0.592592592592593,0.324074074074074,0.0833333333333333
"Robin","2023-03-05",0,57,3,0,60,0,0.95,0.05,0
"Rove","2023-03-05",0,23,7,27,57,0,0.403508771929825,0.12280701754386,0.473684210526316
"Sage","2023-03-05",0,32,6,12,50,0,0.64,0.12,0.24
"Valentine","2023-03-05",0,18,11,30,59,0,0.305084745762712,0.186440677966102,0.508474576271186
"Aurora","2023-03-06",0,71,14,2,87,0,0.816091954022989,0.160919540229885,0.0229885057471264
"Briar","2023-03-06",0,79,37,1,117,0,0.675213675213675,0.316239316239316,0.00854700854700855
"Brook","2023-03-06",6,91,2,0,99,0.0606060606060606,0.919191919191919,0.0202020202020202,0
"Clover","2023-03-06",0,19,11,14,44,0,0.431818181818182,0.25,0.318181818181818
"Iona","2023-03-06",0,39,71,9,119,0,0.327731092436975,0.596638655462185,0.0756302521008403
"Koda","2023-03-06",158,89,17,8,272,0.580882352941177,0.327205882352941,0.0625,0.0294117647058824
"Marmalade","2023-03-06",13,67,27,1,108,0.12037037037037,0.62037037037037,0.25,0.00925925925925926
"Nutmeg","2023-03-06",5,67,29,6,107,0.0467289719626168,0.626168224299065,0.271028037383178,0.0560747663551402
"Prem","2023-03-06",0,74,24,0,98,0,0.755102040816326,0.244897959183673,0
"Robin","2023-03-06",15,50,8,4,77,0.194805194805195,0.649350649350649,0.103896103896104,0.051948051948052
"Rove","2023-03-06",0,58,42,9,109,0,0.532110091743119,0.385321100917431,0.0825688073394495
"Sage","2023-03-06",0,49,49,0,98,0,0.5,0.5,0
"Valentine","2023-03-06",0,55,55,2,112,0,0.491071428571429,0.491071428571429,0.0178571428571429
"Aurora","2023-03-07",0,62,5,12,79,0,0.784810126582278,0.0632911392405063,0.151898734177215
"Briar","2023-03-07",0,50,49,9,108,0,0.462962962962963,0.453703703703704,0.0833333333333333
"Brook","2023-03-07",0,123,6,0,129,0,0.953488372093023,0.0465116279069767,0
"Clover","2023-03-07",0,10,43,6,59,0,0.169491525423729,0.728813559322034,0.101694915254237
"Iona","2023-03-07",0,29,0,0,29,0,1,0,0
"Koda","2023-03-07",15,98,15,2,130,0.115384615384615,0.753846153846154,0.115384615384615,0.0153846153846154
"Marmalade","2023-03-07",0,77,21,2,100,0,0.77,0.21,0.02
"Nutmeg","2023-03-07",28,42,20,13,103,0.271844660194175,0.407766990291262,0.194174757281553,0.12621359223301
"Prem","2023-03-07",0,77,17,5,99,0,0.777777777777778,0.171717171717172,0.0505050505050505
"Robin","2023-03-07",0,102,0,0,102,0,1,0,0
"Rove","2023-03-07",0,53,64,2,119,0,0.445378151260504,0.53781512605042,0.0168067226890756
"Sage","2023-03-07",0,79,14,5,98,0,0.806122448979592,0.142857142857143,0.0510204081632653
"Valentine","2023-03-07",0,105,13,1,119,0,0.882352941176471,0.109243697478992,0.00840336134453781
"Aurora","2023-03-08",0,60,25,3,88,0,0.681818181818182,0.284090909090909,0.0340909090909091
"Briar","2023-03-08",0,118,0,7,125,0,0.944,0,0.056
"Brook","2023-03-08",20,111,0,0,131,0.152671755725191,0.847328244274809,0,0
"Clover","2023-03-08",0,51,32,2,85,0,0.6,0.376470588235294,0.0235294117647059
"Iona","2023-03-08",0,104,14,3,121,0,0.859504132231405,0.115702479338843,0.0247933884297521
"Koda","2023-03-08",173,81,0,4,258,0.670542635658915,0.313953488372093,0,0.0155038759689922
"Marmalade","2023-03-08",13,100,7,1,121,0.107438016528926,0.826446280991736,0.0578512396694215,0.00826446280991736
"Nutmeg","2023-03-08",0,100,0,16,116,0,0.862068965517241,0,0.137931034482759
"Prem","2023-03-08",0,84,28,0,112,0,0.75,0.25,0
"Robin","2023-03-08",71,82,0,0,153,0.464052287581699,0.535947712418301,0,0
"Rove","2023-03-08",0,48,59,5,112,0,0.428571428571429,0.526785714285714,0.0446428571428571
"Sage","2023-03-08",0,111,6,0,117,0,0.948717948717949,0.0512820512820513,0
"Valentine","2023-03-08",20,103,5,0,128,0.15625,0.8046875,0.0390625,0
"Aurora","2023-03-09",0,79,19,3,101,0,0.782178217821782,0.188118811881188,0.0297029702970297
"Briar","2023-03-09",0,83,26,3,112,0,0.741071428571429,0.232142857142857,0.0267857142857143
"Brook","2023-03-09",3,107,10,0,120,0.025,0.891666666666667,0.0833333333333333,0
"Clover","2023-03-09",0,29,18,7,54,0,0.537037037037037,0.333333333333333,0.12962962962963
"Iona","2023-03-09",0,96,5,3,104,0,0.923076923076923,0.0480769230769231,0.0288461538461538
"Koda","2023-03-09",28,86,0,3,117,0.239316239316239,0.735042735042735,0,0.0256410256410256
"Marmalade","2023-03-09",0,116,12,0,128,0,0.90625,0.09375,0
"Nutmeg","2023-03-09",0,79,33,8,120,0,0.658333333333333,0.275,0.0666666666666667
